oid,category
432194902,martial_arts
18474206,autosport
302086720,extreme
194359403,hockey
175114936,autosport
743480114,esport
400318329,winter_sport
905511805,esport
201632614,extreme
142601735,winter_sport
300698829,autosport
285269308,football
276231830,autosport
257167133,boardgames
867549202,boardgames
338973828,tennis
879836504,tennis
466189918,football
490784125,autosport
758544537,motosport
513724303,volleyball
557730405,basketball
59119226,football
631388434,boardgames
500485134,extreme
235301239,football
318475207,football
911780335,martial_arts
583649127,athletics
152682706,athletics
811403701,winter_sport
438797216,tennis
904622813,martial_arts
722293514,extreme
458745710,extreme
130535527,winter_sport
470130924,autosport
602432133,volleyball
236809623,hockey
450783314,extreme
980421624,tennis
900952227,athletics
323016022,tennis
249356330,autosport
729168834,volleyball
586438336,volleyball
294355703,motosport
42587423,autosport
836439103,athletics
359331738,hockey
294739001,volleyball
888101600,athletics
209708505,basketball
129984610,martial_arts
67744102,esport
294997620,tennis
596255402,motosport
995614432,winter_sport
493291122,autosport
497868207,hockey
483440203,motosport
340097918,tennis
362038305,extreme
676100714,motosport
633814217,tennis
618524109,athletics
809470704,basketball
157908500,tennis
285269308,football
209979431,volleyball
451119206,martial_arts
624444012,martial_arts
425955511,hockey
59932732,hockey
597756035,winter_sport
821416534,hockey
245330532,basketball
152217002,basketball
903672538,tennis
649198810,martial_arts
411875725,volleyball
490396703,esport
324470724,motosport
22036439,athletics
943529000,martial_arts
699404808,martial_arts
359502010,tennis
216451201,esport
533490409,athletics
203411104,winter_sport
856701516,extreme
95322821,motosport
58524106,basketball
638690823,autosport
571488727,basketball
207974133,extreme
373701210,football
419924317,tennis
466643728,esport
788946507,tennis
214051407,boardgames
697962815,football
688766528,athletics
362122526,martial_arts
971196736,martial_arts
523488132,tennis
107411906,winter_sport
139184223,volleyball
238482914,tennis
87851008,hockey
133265812,esport
278113722,autosport
481125330,extreme
971196736,martial_arts
454614417,esport
750123821,basketball
633814217,volleyball
32734003,autosport
928894020,esport
78116910,basketball
571821239,martial_arts
932230336,basketball
38798826,autosport
121007603,hockey
74450008,martial_arts
960208908,winter_sport
752762421,hockey
67036910,football
266731331,winter_sport
228182217,autosport
891594226,athletics
938731820,basketball
768689220,athletics
556172732,motosport
65928915,martial_arts
325097003,basketball
905970800,volleyball
580460700,athletics
612063015,motosport
961447120,football
674662713,volleyball
724468930,autosport
363011237,esport
571238225,basketball
124219137,football
150908912,autosport
798767415,volleyball
679839112,winter_sport
242791832,hockey
261262031,motosport
875961536,volleyball
203411104,winter_sport
373701210,football
820117632,basketball
593313032,martial_arts
465964406,esport
883696318,boardgames
319354635,football
964864035,volleyball
67036910,winter_sport
238486701,winter_sport
320107038,hockey
418888935,extreme
300238132,volleyball
223866238,motosport
559807729,extreme
174540012,autosport
81295517,volleyball
608008318,football
487411805,martial_arts
245330532,basketball
560090914,esport
207420208,autosport
189713508,tennis
776866709,autosport
443224606,autosport
46396337,boardgames
256309326,autosport
670818517,athletics
162356801,athletics
804077033,football
893890239,hockey
628205320,tennis
794004500,basketball
70553008,martial_arts
792605429,tennis
381517915,tennis
300976628,football
112730017,athletics
661402108,extreme
307052612,motosport
662150224,football
754799230,boardgames
767883100,football
514740421,autosport
519137722,hockey
608530528,boardgames
983658124,athletics
77725304,autosport
559296224,esport
110567026,athletics
369797136,tennis
38686015,autosport
295520434,martial_arts
44066515,volleyball
314730615,autosport
358793829,martial_arts
940100410,motosport
815092714,tennis
269600323,hockey
708817610,football
379707522,motosport
503256319,basketball
337669626,esport
656282637,volleyball
175877702,winter_sport
831854927,hockey
578692128,esport
4029918,hockey
656218303,extreme
358893334,autosport
74214811,extreme
727066931,extreme
758155538,football
13031436,extreme
327373427,basketball
675221606,basketball
445858313,basketball
293137810,volleyball
805934915,hockey
771869717,basketball
105309737,autosport
380828920,athletics
334212131,tennis
175877702,winter_sport
378764037,volleyball
96550538,martial_arts
274671506,motosport
115874623,winter_sport
730917226,hockey
755703839,esport
124219137,hockey
88967202,hockey
718310929,volleyball
157226523,tennis
847903026,volleyball
845204133,tennis
511429701,motosport
482188421,volleyball
507262500,winter_sport
619136712,football
872097518,motosport
348625206,winter_sport
718701305,basketball
718310929,volleyball
700305001,football
779040219,winter_sport
588665414,autosport
655435538,autosport
657433221,tennis
415497137,boardgames
647206032,hockey
608221321,hockey
347983522,hockey
657781511,boardgames
922406933,football
940142725,athletics
842094317,football
455599238,autosport
722797307,tennis
839826832,martial_arts
732845834,basketball
60784503,esport
965112735,boardgames
865148516,esport
703645610,winter_sport
869518006,autosport
798901420,football
349384717,football
271439505,tennis
455866804,tennis
200809628,hockey
26141003,winter_sport
392801401,tennis
820117632,basketball
708058827,martial_arts
21598420,motosport
946552139,motosport
191288802,extreme
909448138,athletics
328610001,athletics
389639538,extreme
150717204,volleyball
378995810,extreme
157908500,tennis
146326824,athletics
869551220,esport
11907137,football
785209618,motosport
930446319,volleyball
412580427,boardgames
446372811,motosport
173808905,basketball
987987031,tennis
19561637,motosport
147828122,tennis
663005300,tennis
876416825,tennis
987772401,esport
653660801,winter_sport
708450700,motosport
527755416,basketball
801563116,athletics
357831525,winter_sport
732845834,basketball
429090505,motosport
755173525,football
421893322,tennis
373701210,football
906862823,tennis
948654335,tennis
589708636,boardgames
90163135,martial_arts
336741517,martial_arts
235301239,esport
655829522,football
515359008,hockey
190675501,tennis
791826507,motosport
152027915,tennis
367146634,motosport
809310416,martial_arts
120129717,boardgames
170400932,martial_arts
395618404,martial_arts
976997634,autosport
909250315,extreme
992511734,hockey
194604309,basketball
676100714,motosport
763019216,esport
354743016,martial_arts
239044903,boardgames
371670028,basketball
304537523,extreme
560746300,boardgames
753777205,boardgames
963933706,esport
121966812,volleyball
967451027,boardgames
802894535,martial_arts
105159200,basketball
590978210,athletics
566255305,tennis
642658905,hockey
221685408,extreme
697719516,extreme
517514521,martial_arts
327734729,boardgames
974417010,volleyball
908844019,boardgames
672291907,tennis
459058703,boardgames
601670421,extreme
600216035,boardgames
927852529,basketball
150717204,volleyball
493152603,motosport
698962202,boardgames
256102315,tennis
542922016,motosport
697207714,football
785209618,autosport
682868217,autosport
227716111,basketball
777792529,football
395618404,martial_arts
807285226,autosport
960406231,tennis
671359431,boardgames
10212412,volleyball
409398311,hockey
339030900,football
765370701,motosport
370655126,tennis
391708030,athletics
781534022,motosport
281392706,martial_arts
461441908,boardgames
689420739,motosport
116718123,winter_sport
121007603,hockey
666159635,motosport
718936035,basketball
285572720,tennis
238486701,winter_sport
268076611,football
394507726,esport
831430707,hockey
380846012,football
724468930,basketball
753336639,martial_arts
776866709,autosport
369462436,hockey
963669106,basketball
921213411,volleyball
333629639,martial_arts
656282637,volleyball
432727237,motosport
77725304,autosport
677409936,boardgames
810245338,martial_arts
988322537,volleyball
99316638,volleyball
995500139,boardgames
986936309,winter_sport
86508807,tennis
454614417,esport
353081737,tennis
740126116,autosport
173808905,basketball
967849804,football
170400932,martial_arts
374161020,esport
10353705,martial_arts
869290538,boardgames
779133709,extreme
302337826,esport
165244818,hockey
75344628,volleyball
657663118,boardgames
961334227,boardgames
526861338,tennis
358634928,motosport
542055201,winter_sport
950046422,basketball
795983000,autosport
223960908,hockey
558456732,boardgames
810672125,motosport
732390927,athletics
171142708,boardgames
992511734,hockey
543663420,martial_arts
897494439,football
223233218,winter_sport
161038103,tennis
503256319,basketball
934775902,boardgames
791905809,esport
657433221,winter_sport
243857625,football
661252506,boardgames
963404719,autosport
694561717,extreme
91586935,athletics
952424029,martial_arts
75615802,basketball
184939504,volleyball
69883037,boardgames
413158824,hockey
904622813,autosport
438797216,tennis
949858220,motosport
883757433,tennis
393407803,boardgames
795835134,esport
315514611,extreme
996508807,athletics
11907137,tennis
965583914,esport
750089226,hockey
621621214,winter_sport
481366031,tennis
527340032,hockey
36370916,extreme
869684202,winter_sport
655483127,extreme
97470738,esport
400984111,extreme
932162114,basketball
730206900,martial_arts
649353633,boardgames
882493006,basketball
732719339,extreme
521758907,basketball
297310427,winter_sport
151529102,extreme
993849513,boardgames
542970915,tennis
598946537,winter_sport
229614602,motosport
524977904,winter_sport
713015830,esport
327373427,basketball
930930928,hockey
866166836,extreme
884639615,autosport
388066139,athletics
353081737,tennis
992331419,autosport
551269718,volleyball
250868121,basketball
136458830,winter_sport
558456732,boardgames
209968332,hockey
986222017,esport
254489118,tennis
883696318,boardgames
433288420,volleyball
841198827,basketball
213444212,winter_sport
54310919,volleyball
625733917,volleyball
972972609,volleyball
702231336,hockey
385573636,martial_arts
966922207,basketball
978152436,basketball
46557902,extreme
55011619,tennis
509298920,motosport
813350212,tennis
916357824,volleyball
881039026,football
102717338,martial_arts
318513918,extreme
810227300,motosport
982712506,winter_sport
855240530,esport
729673830,autosport
541204520,basketball
313204506,basketball
380261015,boardgames
398887933,football
759122832,esport
217336832,autosport
716667231,martial_arts
444009223,athletics
820407333,volleyball
760564339,winter_sport
551710300,boardgames
400493824,hockey
949907629,boardgames
369621326,hockey
943343431,athletics
8071108,extreme
325140231,motosport
9419231,esport
839751918,tennis
879836504,tennis
371194832,boardgames
789662714,hockey
953755801,athletics
542922016,motosport
731751516,tennis
768689220,athletics
676067213,football
609423004,motosport
136266131,extreme
400493824,hockey
556172732,motosport
55011619,tennis
688031531,martial_arts
924260407,autosport
53723411,hockey
409411512,winter_sport
160156804,basketball
898046305,volleyball
185251920,martial_arts
46396337,boardgames
606598308,hockey
282161237,hockey
348740816,winter_sport
630825516,winter_sport
675267313,winter_sport
720980602,athletics
206534518,tennis
163267719,volleyball
749981730,winter_sport
42843917,esport
611696517,football
204886735,winter_sport
533490409,autosport
